Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
54120408,Klara and the Sun,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""059331817X""","=""9780593318171""",5,3.74,Alfred A. Knopf,Hardcover,303,2021,2021,2021/11/11,2021/09/12,"tidally-locked-comps, favorites","tidally-locked-comps (#1), favorites (#6)",read,"Original, clear, striking. The story is told from the perspective of being whose exact nature is never explicitly explained. Klara is an AF, which I am guessing is short for android friend, and her purpose is to be a good companion to a child. A child's parents are away at work all day and the child doesn't interact with peers much as they are educated online. The child gets lonely. Solution: an AF.<br/><br/>Klara has a body that is similar to a human body but is clearly artificial. She has a mind that works similarly to a human's but not exactly the same. She is programmed to always be polite and kind and helpful. At first glance you might think that she would be a boring protagonist who wouldn't take any initiatives on her own--but that's not the case.<br/><br/>For starters, Klara has an interesting personal religion centered around the Sun. She recharges with solar, so she has an inbuilt desire to be in sunlight if possible. Throughout the book, in pretty much every scene, Klara notes what the Sun is doing. She heavily personifies the Sun, referring to it as ""he,"" and has conversations with it, and believes it can do miraculous things. In short she believes that it is God. And she bargains with God for certain important things that she needs throughout the novel. It's very interesting.<br/><br/>I feel like I finally read the first thing in a while that was truly original, a truly unique perspective, and it also was done really well. I'm so glad I read this and think I will look forward to re-reading it over the years. It says a lot about religion, free will, what makes someone a human, etc.<br/><br/>I will also mention, I'm so glad that I give authors second chances. The first thing I tried to read by Kazuo Ishiguro was a DNF for me, and I don't DNF hardly anything! I found Never Let Me Go to be positively boring. I'm so glad that I didn't let that taint my decision process and that I gave Ishi a second chance, because this is one of the best things I've read this year!",,,1,0
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",5,4.17,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,2023/09/14,2020/07/04,space-opera,space-opera (#12),read,"Sometimes you read something that asks the very questions that are your own burning questions, your own personal project. It was so cool to have that experience reading this.<br/><br/>This book is about a crew of diverse backgrounds romps through space. It's all about forging friendships with the other--people of other cultures, religions, species, and even alternate life-forms. There is tension, but it is more often in the form of interpersonal drama rather than thrilling life-threatening conditions, although there are a few of those. If you're looking for combat in your sci-fi, you will find none of that here. This is not your action-packed shoot-em-up in space. Rather, this is something rarely seen in science fiction: a really close look at relational dynamics.<br/><br/>But most importantly to me, this book asks questions like: could an AI become a human? Become loved? What if people figured out a way to transfer AIs that were previously body-less to physical bodies? Should they get rights? It also asks a lot of questions about what social norms are ""normal,"" and imagines a variety of other species in the galaxy that are reptilian, amphibian, chittinous, or even something without any analog on earth at all, and imagines how they might see the world through different eyes. These are all really great ways of challenging current societal norms around personal space, sex, relationships, how we do community, boundaries, and so much more.<br/><br/>I'm so thankful that Becky Chambers wrote this book, and look forward to reading more.",,,1,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""015603008X""","=""9780156030083""",0,4.23,Harvest Books,Paperback,311,2004,1966,,2020/07/07,"to-read, sf-classics","to-read (#37), sf-classics (#3)",to-read,,,,0,0
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",Jack Womack,"=""""","=""""",0,3.89,Ace,Kindle Edition,268,2018,1984,2023/09/05,2020/08/25,sf-classics,sf-classics (#21),read,"What’s amazing about this book is that he had a lot of really good ideas that were birthed in Neuromancer for the first time (or the first time that was popularized): the Matrix, cyberspace, code jockeys, all of the ways humans modify their bodies with tech…there’s a lot more too. The Matrix, Android Netrunner, and many other things heavily borrowed a lot of conceptual ground from Neuromancer.<br/><br/>What’s not good is the heavy exposition, explaining how everything works, the insane amounts of technobabble, and just that it’s almost impossible to follow at times. Honestly it’s amazing that as many people read this as did. It would get absolutely nowhere in today’s market. Sometimes it was an absolute chore to read. This is the first time I’ve found myself having to lookup cliffs notes and sites like that to help me keep track of what’s going on in a scifi novel. This book reminds me of the style of some of the hard scifi in the 50s…it’s halfway between that and the poetic language of someone like Ray Bradbury, but also with the deep deep worldbuilding of Neal Stephenson, but even harder to follow than him. Maybe it didn’t help that I was listening on audiobook. If I did it all over I would do a hard copy for sure.<br/><br/>It’s hard to know how to rate this book. I loved the worldbuilding but I didn’t really love the experience of reading it as a whole. I understand that this was a pivotal moment for birthing cyberpunk. However, the author didn’t coin the phrase, didn’t affiliate himself with it, and probably honestly didn’t really love the movement that was birthed following his famous book. Also, the afterward written by a friend of Gibsons didn’t really help; wow that guy is pretentious. I hope Gibson isn’t as bad; I haven’t researched him well enough to know though.<br/><br/>For these reasons and more, I personally wonder whether Neuromancer being published was really necessary for the movement to be birthed; I view it as more inevitable. Scifi had for a long time been begging for an exploration of the different ways tech could affect augmenting humans and all the identity and societal implications that are inherently really fascinating.<br/><br/>Either way I’m grateful that the book exists and inspired a lot of people. I don’t want to hate on it at all but just thank it for being there, but also respectfully say…I’m glad that scifi has progressed since then.",,,1,0
52494467,Professor Everywhere,Nicholas Binge,"Binge, Nicholas",,"=""9888491849""","=""9789888491841""",0,3.86,Proverse Hong Kong,Paperback,282,2020,2020,,2023/08/24,"to-read, modern-sf","to-read (#545), modern-sf (#9)",to-read,,,,0,0
54897735,Under the Blue,Oana Aristide,"Aristide, Oana",,"=""1788165837""","=""9781788165839""",0,4.03,Serpent's Tail,Hardcover,288,2021,,,2023/08/24,"to-read, dystopia","to-read (#544), dystopia (#10)",to-read,,,,0,0
3220405,"Ender in Exile (Ender's Saga, #5)",Orson Scott Card,"Card, Orson Scott",,"=""0765304961""","=""9780765304964""",0,3.92,Tor Books,Hardcover,369,2008,2008,,2023/08/20,"to-read, space-opera","to-read (#543), space-opera (#8)",to-read,,,,0,0
36510196,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""""","=""""",0,4.23,Tor Books,Kindle Edition,318,2007,2005,,2021/11/24,"to-read, space-opera","to-read (#351), space-opera (#6)",to-read,,,,0,0
70240498,Act of Oblivion,Robert   Harris,"Harris, Robert",,"=""0063248018""","=""9780063248014""",0,4.06,Harper Paperbacks,Paperback,480,2023,2022,,2023/08/18,to-read,to-read (#541),to-read,,,,0,0
161034,The Spirituality of Imperfection: Storytelling and the Search for Meaning,Ernest Kurtz,"Kurtz, Ernest",Katherine Ketcham,"=""0553371320""","=""9780553371321""",0,4.11,Bantam,Paperback,304,1993,1992,,2023/08/18,"to-read, theology-and-spirituality","to-read (#540), theology-and-spirituality (#24)",to-read,,,,0,0
63347596,"God Speaks Science: What Neurons, Giant Squid, and Supernovae Reveal About Our Creator",John Van Sloten,"Sloten, John Van",,"=""0802473342""","=""9780802473349""",0,3.36,Moody Publishers,Kindle Edition,209,2023,2023,,2023/08/06,"to-read, theology-and-spirituality","to-read (#539), theology-and-spirituality (#23)",to-read,,,,0,0
58456361,Half of a Yellow Sun,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.34,Anchor Books,Paperback,543,2007,2006,,2023/08/02,to-read,to-read (#538),to-read,,,,0,0
90588447,On the Edge of the Dark Sea of Darkness (The Wingfeather Saga #1),Andrew       Peterson,"Peterson, Andrew",Joe  Sutphin,"=""0593582470""","=""9780593582473""",0,4.32,WaterBrook,Paperback,304,2023,2008,,2023/08/02,to-read,to-read (#537),to-read,,,,0,0
129876270,The Sermon on the Mount (The Emmet Fox Treasury),Emmet Fox,"Fox, Emmet",,"=""""","=""""",0,4.43,Harper & Row Publishers,Paperback,199,1979,1935,,2023/07/29,"to-read, theology-and-spirituality","to-read (#535), theology-and-spirituality (#22)",to-read,,,,0,0
151532,Writing the Breakout Novel: Insider Advice for Taking Your Fiction to the Next Level,Donald Maass,"Maass, Donald",,"=""158297182X""","=""9781582971827""",0,4.08,Writer's Digest Books,Paperback,272,2002,2001,,2023/07/24,"to-read, writing","to-read (#532), writing (#16)",to-read,,,,0,0
43183121,The Science of Storytelling,Will Storr,"Storr, Will",,"=""""","=""""",0,4.05,William Collins,ebook,144,2019,2019,,2023/07/24,"to-read, writing","to-read (#531), writing (#15)",to-read,,,,0,0
22328039,"Mythology: Timeless Tales of Gods and Heroes 1rst. UNITED STATES Edition by Hamilton, Edith [1999]",Edith Hamilton,"Hamilton, Edith",,"=""""","=""""",0,4.03,Warner Books,Mass Market Paperback,330,,1942,,2023/07/22,"to-read, folks-and-myths","to-read (#530), folks-and-myths (#27)",to-read,,,,0,0
49099937,No Rules Rules: Netflix and the Culture of Reinvention,Reed Hastings,"Hastings, Reed",Erin Meyer,"=""0593152387""","=""9780593152386""",4,4.27,Random House Large Print,Paperback,464,2020,2020,2023/07/18,2023/03/28,startups,startups (#7),read,"Really good stuff explaining the Netflix culture and how you can step your way into that system gradually. And when you shouldn’t.<br/><br/>The only problems with this book are that it’s too repetitive and Netflix spends a bit too much time tooting it’s own horn. Yep, we get it…you’re super awesome, you have all these awards. That’s not the horse you need to beat to death.",,,1,0
36664344,"Sing, Unburied, Sing",Jesmyn Ward,"Ward, Jesmyn",,"=""1501126075""","=""9781501126079""",0,4.00,Scribner,Paperback,320,2018,2017,,2023/07/02,to-read,to-read (#528),to-read,,,,0,0
821611,The Story of My Life,Helen Keller,"Keller, Helen",,"=""0553213873""","=""9780553213874""",4,4.08,Bantam Classics,Mass Market Paperback,240,1990,1902,2023/06/14,2020/11/13,biography,biography (#8),read,,,,1,0
122764527,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""059346673X""","=""9780593466735""",0,4.06,Vintage,Paperback,258,2023,2022,,2023/06/05,to-read,to-read (#524),to-read,,,,0,0
123280211,Upgrade,Blake Crouch,"Crouch, Blake",,"=""0593157524""","=""9780593157527""",0,3.81,Ballantine Books,Paperback,349,2023,2022,,2023/05/30,to-read,to-read (#521),to-read,,,,0,0
23788534,As Bill Sees It,Alcoholics Anonymous,"Anonymous, Alcoholics",,"=""""","=""""",0,4.52,"A.A. World Services, Inc.",Kindle Edition,351,2014,2014,,2023/05/29,to-read,to-read (#520),to-read,,,,0,0
55965390,"The Bone Shard Emperor (The Drowning Empire, #2)",Andrea Stewart,"Stewart, Andrea",,"=""0356514994""","=""9780356514994""",0,4.07,Orbit,Hardcover,560,2021,2021,,2023/05/23,to-read,to-read (#519),to-read,,,,0,0
51704136,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0143135163""","=""9780143135166""",0,4.07,Penguin Books,Paperback,368,2020,2017,,2020/07/04,to-read,to-read (#97),to-read,,,,0,0
23129659,"Adult Children of Emotionally Immature Parents: How to Heal from Distant, Rejecting, or Self-Involved Parents",Lindsay C. Gibson,"Gibson, Lindsay C.",,"=""1626251703""","=""9781626251700""",0,4.37,New Harbinger Publications,Paperback,201,2015,2015,,2023/04/26,"to-read, psychology","to-read (#517), psychology (#28)",to-read,,,,0,0
994259,Hymn of the Universe,Pierre Teilhard de Chardin,"Chardin, Pierre Teilhard de",,"=""0061319104""","=""9780061319105""",0,4.16,Harpercollins College Div,Paperback,157,1969,1961,,2023/04/20,"to-read, theology-and-spirituality","to-read (#516), theology-and-spirituality (#20)",to-read,,,,0,0
60018643,How to Read Now,Elaine Castillo,"Castillo, Elaine",,"=""0593489632""","=""9780593489635""",0,4.03,Viking,Hardcover,340,2022,2022,,2022/10/23,to-read,to-read (#452),to-read,,,,0,0
80007,An Experiment in Criticism,C.S. Lewis,"Lewis, C.S.",,"=""0521422817""","=""9780521422819""",0,4.21,Cambridge University Press,ebook,152,1992,1961,,2019/12/05,to-read,to-read (#24),to-read,,,,0,0
50088631,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,"Kolker, Robert",,"=""038554376X""","=""9780385543767""",0,4.15,Doubleday ,Hardcover,377,2020,2020,,2022/11/09,"to-read, psychology","to-read (#454), psychology (#27)",to-read,,,,0,0
23420,How Proust Can Change Your Life,Alain de Botton,"Botton, Alain de",,"=""0679779159""","=""9780679779155""",0,3.76,Vintage,Paperback,208,1998,1998,,2020/11/13,"to-read, biography","to-read (#191), biography (#17)",to-read,,,,0,0
56522,Sacred Pathways,Gary L. Thomas,"Thomas, Gary L.",,"=""0310242843""","=""9780310242840""",0,4.11,Zondervan,Paperback,240,2000,1996,,2023/01/28,"to-read, theology-and-spirituality","to-read (#483), theology-and-spirituality (#19)",to-read,,,,0,0
